order_id,customer_id,order_timestamp,amount
6084,7010,2024-02-03T06:50:45,1262.8
9906,8930,2024-12-03T23:46:26,232.25
9857,2663,2024-07-18T20:56:37,351.73
723,5038,2024-05-29T08:03:49,561.62
6358,4638,2025-10-22T11:31:28,849.03
2470,9612,2024-05-26T08:20:36,1692.91
1419,8835,2024-10-26T14:15:28,1600.8
7683,8851,2025-07-25T01:30:23,888.17
6568,1449,2025-05-27T01:34:08,1263.5
5111,3509,2025-11-28T22:41:05,911.18
9877,4969,2024-10-13T20:12:04,804.47
9923,8524,2025-06-15T22:25:09,1360.44
1887,1567,2024-01-01T03:38:48,1966.0
3125,2126,2025-01-06T11:14:50,781.04
2654,6367,2025-06-17T23:18:40,1600.06
5364,3511,2025-06-21T08:06:54,434.87
5213,2241,2025-06-29T22:24:39,380.46
2464,6939,2025-06-26T03:03:26,196.19
1969,9582,2025-07-01T16:41:41,1819.58
3747,2596,2025-05-11T06:15:53,77.79
8636,1206,2025-09-14T06:41:36,1435.06
3632,2920,2024-04-17T00:48:09,1924.29
6246,1264,2025-02-28T15:42:48,1906.41
2046,9666,2025-07-20T19:07:31,1974.44
255,6419,2025-08-02T09:14:39,706.86
111,5905,2025-09-26T15:55:30,1863.85
4740,2114,2024-04-19T02:30:18,1742.1
3194,6209,2025-05-08T11:50:48,1956.15
4016,8194,2025-04-20T22:40:31,1719.33
5019,3955,2025-06-14T12:38:25,1182.26
4048,3850,2025-11-15T02:28:15,1457.69
6992,7217,2024-06-14T01:35:45,629.64
6234,6722,2025-05-03T16:40:14,659.14
6927,6899,2024-11-01T14:52:42,900.73
4967,5045,2025-06-29T14:20:02,1592.14
7414,4074,2025-05-02T03:52:30,905.48
6678,3931,2024-07-13T08:23:49,98.68
1282,8955,2025-05-23T14:07:36,1146.19
8963,4442,2025-08-04T17:23:00,928.22
9364,8284,2025-04-27T00:10:18,504.91
5476,3393,2024-02-25T02:01:02,1335.83
6222,6217,2025-06-13T08:40:20,819.81
1204,6301,2025-10-17T18:35:45,123.81
2818,8233,2024-08-14T21:34:01,1525.12
2026,9169,2025-10-26T10:01:04,1089.28
3028,2120,2024-06-05T07:46:52,686.4
5391,3612,2025-02-23T14:15:49,1702.94
8071,9388,2025-06-20T03:22:05,226.58
9078,4616,2024-11-24T20:18:50,1782.75
3599,6854,2024-08-06T21:23:55,157.2
3692,2428,2025-09-11T08:17:49,1000.33
4132,7268,2025-11-01T03:15:03,772.4
1030,5558,2025-08-05T09:19:46,1390.93
2136,8972,2024-03-01T12:03:24,233.07
9206,7803,2024-02-29T22:26:25,196.88
9655,6712,2024-11-07T17:15:12,1123.25
7166,3418,2025-09-29T04:32:25,449.02
5498,8699,2025-10-26T09:25:06,1025.32
2625,1570,2024-01-17T08:51:06,1683.74
6596,7424,2025-08-07T05:12:52,1159.3
5365,7183,2024-11-04T18:39:46,64.65
799,6697,2025-10-30T04:54:15,241.67
6746,2192,2024-05-11T19:44:04,1795.99
7333,3431,2024-02-19T18:41:32,1448.45
9411,4011,2024-10-31T17:11:17,1810.12
2050,9132,2025-04-22T03:11:42,1041.81
7394,3671,2025-07-11T10:53:06,1915.44
242,7209,2025-03-18T14:46:02,676.11
5269,2566,2025-11-15T01:57:46,771.37
3027,4282,2024-05-31T18:39:10,1282.91
4518,7581,2025-06-04T13:20:20,847.8
5792,4715,2025-08-01T09:18:20,1669.85
9938,7735,2025-07-16T02:05:24,448.42
2172,9161,2024-01-06T18:30:18,1694.37
6805,3265,2025-08-18T07:22:19,394.0
265,1893,2024-02-05T08:28:26,1108.95
5169,5789,2024-09-06T02:15:17,1424.26
3996,7433,2025-10-18T09:56:33,256.24
5295,3030,2024-01-14T04:05:12,109.58
1738,9470,2024-04-14T10:44:01,1070.3
1390,4366,2024-04-28T22:29:45,1391.91
3940,9940,2024-09-29T11:01:57,518.39
9139,6490,2024-09-17T09:20:17,1820.36
8700,4544,2024-01-09T12:06:14,1175.35
3423,6022,2025-07-19T17:00:25,1179.71
4584,4462,2024-06-18T13:30:26,1984.3
4759,2197,2024-05-28T06:24:00,1535.39
948,9796,2025-09-22T22:18:47,1189.67
8979,2610,2024-10-27T13:34:45,1023.93
3776,7792,2024-01-04T05:30:08,70.19
3372,2910,2024-04-03T04:58:09,169.86
9032,2711,2024-06-30T09:09:17,1020.54
4042,6703,2024-09-08T17:13:33,1171.06
9904,2237,2025-11-29T23:12:49,1574.76
1050,4836,2025-08-09T14:32:52,861.32
8750,5920,2025-07-31T13:36:10,1695.99
1088,9808,2025-02-20T18:17:35,1234.01
9453,7849,2025-08-13T01:11:46,138.46
3603,6486,2025-02-16T00:52:33,1201.22
1322,5511,2025-07-04T23:34:53,850.49
7424,2696,2024-09-30T19:28:56,1177.58
3345,3933,2024-02-10T19:54:24,1714.27
4886,3487,2024-04-05T21:40:26,415.63
1081,3830,2025-06-14T10:57:45,1526.64
7321,9558,2025-11-16T07:57:03,1167.36
3634,7958,2024-01-21T11:08:29,746.51
8459,2966,2025-01-16T00:17:32,1125.9
8495,2074,2025-05-12T14:03:26,911.25
9540,7242,2024-12-16T13:56:20,50.77
5309,7821,2025-02-11T12:43:54,1285.43
62,7118,2024-11-05T21:45:19,879.01
7534,3540,2024-05-27T11:28:08,1329.33
1957,5519,2025-01-24T08:00:16,1624.73
3891,4418,2024-09-21T10:27:02,1628.92
2079,9143,2024-03-08T10:01:40,1754.71
6615,2674,2024-09-19T13:06:38,774.94
2614,2478,2025-11-18T01:29:03,479.96
5885,5453,2024-03-17T18:24:37,1724.69
9828,8602,2024-04-18T04:09:55,1195.27
7761,6680,2024-10-04T08:14:11,1580.76
5684,6359,2025-04-09T11:11:43,1188.92
8900,5402,2025-03-07T06:23:56,223.48
2300,3344,2024-06-09T03:06:18,1281.45
7857,7236,2025-09-23T11:21:40,1134.91
6442,2522,2025-01-23T06:09:48,1219.35
914,2468,2024-01-21T09:33:26,711.06
1785,3233,2025-09-25T07:46:51,691.05
9514,3414,2024-05-24T12:09:26,1575.91
1021,2560,2025-06-11T15:03:25,275.5
5072,5202,2025-07-28T20:19:56,1910.86
425,7897,2024-04-08T10:57:01,1054.54
2874,3668,2024-11-19T19:59:45,292.97
5578,3320,2024-08-15T16:45:52,1717.71
9792,5860,2025-09-02T22:20:03,1125.32
9896,6566,2024-10-29T18:53:57,1618.75
1067,7291,2024-04-05T15:49:01,706.31
1205,3320,2024-04-24T17:33:05,1549.86
2708,5469,2025-09-30T21:50:56,1128.68
2422,4185,2024-11-02T08:35:20,983.48
1844,5510,2024-12-29T19:30:37,1735.99
4352,2269,2024-11-26T15:39:39,754.49
1566,8982,2025-07-17T13:57:50,1903.32
9527,7466,2025-07-11T12:09:37,979.03
6054,1642,2024-06-24T07:40:52,1765.35
2781,5764,2025-04-07T19:15:15,78.85
5048,3921,2025-02-10T23:46:40,1019.95
5358,4353,2025-11-20T05:37:33,245.05
2929,1305,2025-12-10T17:15:24,541.97
5128,4498,2024-08-26T09:00:42,788.69
6039,2008,2025-06-25T12:34:27,1348.99
9289,3486,2025-05-13T04:51:05,242.35
490,6928,2025-12-15T09:45:03,180.82
4034,3858,2024-02-18T18:02:19,1313.56
1229,8855,2024-03-19T18:45:55,1578.52
9537,5147,2025-09-26T15:58:27,1547.6
6674,1914,2025-04-10T15:22:31,761.07
2396,1775,2024-08-11T19:26:10,300.93
2353,1399,2024-12-22T17:39:09,1952.96
7185,1574,2024-05-07T18:05:59,400.93
4413,5145,2025-07-01T00:26:29,551.98
6852,9877,2024-03-16T00:13:56,1347.58
985,2388,2025-04-03T09:32:08,1345.86
3285,7074,2024-09-18T09:45:01,1365.31
1526,7143,2025-02-05T11:06:52,1031.05
6742,5808,2024-07-07T15:54:48,1291.9
5103,4678,2024-04-02T22:17:24,1525.54
2784,9655,2024-02-17T03:37:02,42.94
5307,6629,2024-11-16T12:12:01,1502.95
827,8586,2024-04-22T02:54:41,1829.91
3008,1173,2025-04-10T16:54:14,909.56
9326,3305,2025-02-20T13:19:52,20.38
7038,4538,2025-06-27T05:05:37,139.0
8122,9037,2024-04-30T18:08:07,1013.6
6436,6705,2025-07-20T19:50:23,1329.7
2021,7874,2024-02-09T20:29:48,619.58
8593,8055,2025-02-12T16:56:05,1145.88
1406,2659,2025-07-16T00:26:20,1810.03
5796,8420,2024-01-29T06:09:45,380.22
4541,6658,2024-08-01T08:42:32,1943.85
705,5911,2025-07-04T11:52:03,952.41
4493,8738,2025-12-10T00:26:28,1338.53
5820,2291,2024-06-13T21:45:14,466.88
7208,1231,2024-03-17T15:20:51,985.33
7449,6186,2025-11-12T16:32:50,831.16
8362,7973,2024-12-11T09:40:34,1319.77
9582,2395,2024-03-28T15:10:06,1139.66
9741,9995,2024-01-20T08:52:09,1678.02
3418,5476,2024-09-16T01:12:50,296.93
6398,3357,2024-07-02T12:25:49,476.73
1343,3967,2025-11-11T19:02:49,591.1
4572,7390,2024-05-12T01:16:46,515.11
659,6531,2025-04-30T01:08:08,1685.85
6791,4032,2024-01-12T13:48:32,463.89
516,8381,2024-02-18T01:24:33,211.49
2496,4138,2025-07-09T23:41:45,1928.71
3619,5028,2025-05-22T22:35:24,769.45
5691,6853,2024-10-11T21:01:55,1333.79
45,3591,2024-12-03T16:36:42,910.18
484,1693,2025-10-31T08:27:07,875.26
8484,9645,2025-05-16T03:23:48,1161.9
2752,3941,2024-12-25T12:41:20,1573.42
7377,1163,2025-11-12T19:39:08,463.3
7388,3835,2025-12-02T18:40:31,1820.92
7464,5860,2024-05-13T21:01:55,1329.84
8837,6561,2024-08-11T22:36:42,459.82
4472,8126,2025-06-23T10:23:21,1463.25
7618,7567,2025-03-09T21:32:42,1637.91
1213,3872,2025-04-02T10:49:35,759.88
2602,1606,2025-12-04T10:38:40,407.97
1061,3340,2025-06-09T22:45:00,141.48
2359,7977,2024-08-18T08:50:16,1507.01
8892,6452,2024-02-05T03:00:07,1463.99
3588,1915,2024-07-08T08:55:35,1089.34
672,6658,2025-10-30T14:03:11,1950.87
6970,6518,2025-05-22T22:20:52,1761.6
1842,4109,2025-01-15T15:58:37,1135.57
5626,8816,2025-03-04T10:41:40,85.85
6307,2854,2024-02-27T20:57:37,1828.19
3798,5018,2025-02-19T20:54:01,1453.99
92,9238,2025-01-05T07:58:55,1839.18
5359,1497,2025-05-09T13:07:50,1761.18
9860,8242,2025-08-31T14:10:18,787.55
1728,7945,2025-01-22T09:44:49,425.01
6154,5375,2024-05-29T03:54:06,800.35
9981,9378,2024-08-17T12:55:18,457.39
7279,8472,2025-03-13T07:49:58,1600.08
1917,3136,2024-12-03T11:30:04,1525.26
2498,2616,2025-07-17T09:29:31,1848.84
6554,4543,2024-04-25T07:07:10,972.49
2466,3243,2024-01-11T00:25:47,1038.75
2263,4129,2025-05-28T04:58:34,601.25
5545,4610,2025-12-13T17:46:47,562.54
7603,6830,2025-11-06T07:30:47,1291.87
2595,2055,2025-12-08T16:50:22,1269.69
9931,7148,2024-08-06T02:48:48,124.91
5773,3548,2024-02-29T04:57:04,1747.08
229,2983,2025-04-11T08:29:01,1593.47
7644,6259,2025-03-07T14:43:12,1426.17
4100,3257,2024-11-27T12:45:16,235.59
8312,9894,2024-12-28T22:32:35,1332.7
1901,1612,2024-08-21T07:44:10,1462.92
3953,9632,2024-12-14T22:59:15,354.03
5368,1721,2025-03-23T23:35:54,1314.94
2605,1691,2024-05-16T16:36:08,1927.75
3253,2512,2025-08-21T19:57:47,1290.57
4491,6647,2024-05-03T18:07:22,204.33
8134,7280,2025-07-24T09:18:48,42.63
1527,8300,2025-01-30T03:31:07,976.18
8615,7815,2025-02-19T04:38:34,1732.67
7577,6625,2025-05-04T06:26:36,416.48
4266,7163,2025-03-31T10:13:57,1744.87
9188,4822,2024-09-03T19:51:44,679.44
2203,2382,2024-09-23T07:08:59,1934.85
6394,4507,2025-03-16T07:18:31,1483.28
7483,6006,2024-08-28T05:50:32,1501.4
4204,3263,2025-06-01T05:19:30,1213.06
8819,2162,2025-07-20T04:12:44,569.04
597,4131,2024-01-29T10:39:38,575.79
4014,4015,2025-01-10T17:11:07,1641.44
1820,6293,2024-08-30T10:08:24,321.43
9096,5304,2025-11-15T03:16:36,1624.73
2771,8592,2024-08-21T17:30:56,300.59
8941,2479,2025-09-12T00:04:02,940.13
5209,2003,2025-07-22T05:21:18,887.82
1092,2083,2025-03-31T11:58:51,623.79
2561,5995,2024-02-20T21:00:46,233.37
7371,3968,2024-09-19T19:07:23,899.67
6831,4835,2025-02-14T01:47:05,1082.17
8602,9124,2025-01-15T17:50:27,396.92
5156,5086,2024-08-06T10:35:35,1952.37
1726,5413,2024-07-03T04:35:39,945.33
3955,7836,2024-10-30T17:15:25,1890.81
7881,3194,2025-06-09T22:33:59,544.35
4697,3929,2024-05-06T16:58:47,135.79
61,4295,2025-06-19T20:03:53,1427.33
5818,5328,2024-03-14T21:51:35,1537.16
5045,5963,2024-02-06T16:00:44,772.88
2835,8111,2024-05-07T15:14:02,127.63
6400,5006,2025-06-29T14:59:40,1579.76
792,2130,2024-02-16T19:14:46,1972.34
4738,5271,2025-02-28T13:05:08,1115.57
2570,6563,2025-01-25T12:17:04,337.42
4090,2704,2024-02-02T10:06:29,76.02
8546,6085,2025-03-27T15:30:49,1136.06
8128,9072,2025-12-05T23:01:39,662.38
6163,7343,2025-08-15T20:05:06,1010.28
114,5462,2024-04-30T17:45:32,567.1
4747,7730,2025-05-13T20:13:32,857.53
8336,3867,2025-03-21T08:54:26,1190.07
7571,9159,2025-06-11T22:49:06,513.55
973,4232,2025-07-26T17:54:55,901.9
2876,9408,2024-04-10T11:54:52,1727.23
2985,1769,2024-06-23T09:52:55,559.48
3705,1699,2024-07-23T03:27:30,1243.12
9479,9042,2024-03-21T05:18:24,1319.93
8014,3057,2024-04-23T01:42:14,474.41
2686,1673,2025-11-24T00:17:49,1163.07
1517,4495,2024-06-20T19:25:51,1328.35
7609,1319,2025-01-07T17:05:47,1308.99
9081,2182,2024-12-17T08:13:09,658.16
5780,6787,2024-03-12T11:33:55,356.92
5944,9730,2024-05-02T06:05:44,1322.73
5617,4720,2024-01-13T17:18:31,1807.81
8607,2162,2025-08-01T01:05:44,1183.62
1244,1062,2024-10-07T06:20:19,858.07
7480,5881,2024-11-07T19:49:12,1787.79
3600,2939,2024-09-16T05:04:51,724.18
8163,9667,2024-06-18T05:43:43,865.32
9855,7933,2024-10-17T22:09:05,1439.69
826,5927,2024-06-24T00:43:36,1715.79
2942,4485,2025-10-16T08:11:42,1172.39
1093,4909,2024-12-05T19:19:51,120.52
5107,7336,2025-04-23T11:59:14,902.09
407,1536,2024-08-05T06:44:03,1382.11
2382,3424,2024-03-28T00:17:22,995.18
1090,4329,2025-02-01T03:24:37,1948.76
6322,2427,2025-08-20T21:21:17,75.21
768,8625,2024-04-01T19:52:15,617.08
2909,8278,2024-07-09T12:28:31,173.87
4614,3897,2025-09-10T20:33:46,1945.75
3640,7823,2025-09-24T00:40:38,303.69
6048,2549,2024-03-10T22:47:45,1424.05
9595,2544,2024-04-20T07:33:41,938.91
8776,3239,2024-02-06T07:11:12,480.41
3218,4348,2025-03-02T07:15:05,476.44
716,8726,2025-08-24T22:31:50,1746.27
8621,6853,2025-06-18T10:23:22,184.21
3061,5588,2024-02-11T08:49:09,1746.34
3817,9384,2025-02-06T08:07:30,1523.12
5923,6847,2024-09-28T01:03:49,1507.89
56,2133,2025-01-12T11:31:07,1956.08
3886,4971,2024-10-01T04:34:39,1320.66
2242,4287,2025-01-16T22:21:30,1222.55
2206,8211,2024-07-03T19:39:42,1453.37
5224,8306,2025-08-16T18:04:44,28.94
3762,2625,2025-06-29T07:57:18,1990.75
4642,5771,2025-07-08T10:15:17,616.79
5922,1001,2024-08-03T16:08:35,857.08
8380,8231,2025-03-03T13:40:21,44.45
7623,8826,2024-12-04T19:07:58,278.17
4294,1895,2025-12-09T15:47:09,540.29
1963,4726,2025-06-10T14:44:27,837.58
9780,5539,2025-08-15T08:38:35,613.63
2198,3860,2025-04-14T00:02:57,1820.71
1146,3230,2024-06-06T10:50:14,1560.97
5648,7841,2024-05-30T10:09:48,1599.95
6237,9832,2024-09-17T05:48:13,1977.8
2867,2511,2024-03-04T15:36:21,129.08
5386,5148,2024-03-08T03:27:43,1770.12
1015,4385,2024-04-18T03:31:40,1627.99
1734,8081,2025-03-07T08:17:19,1713.34
7828,3366,2025-05-07T16:03:20,292.68
6842,9552,2025-05-05T03:48:22,1156.74
3375,2549,2025-08-01T22:30:15,1589.72
7110,6551,2024-06-05T03:09:27,1610.97
519,5059,2024-01-31T09:39:43,1416.71
6788,9432,2025-02-05T15:05:25,1848.69
8437,9324,2024-12-17T04:09:51,1295.85
1469,3903,2025-12-07T23:00:45,1385.18
8872,1093,2024-08-01T06:51:44,18.66
9705,5201,2025-11-25T11:46:52,1539.36
9863,4940,2024-12-01T03:30:26,45.25
5992,6594,2025-05-09T12:21:00,181.93
6971,3855,2025-04-23T22:14:49,1919.89
8886,1686,2025-11-04T14:57:13,1461.73
3530,6690,2025-08-12T19:24:21,1790.35
8086,4494,2024-04-14T19:42:52,1753.3
2547,9037,2024-03-25T23:01:41,1321.86
8171,3372,2025-10-09T23:25:59,951.16
6505,8361,2024-03-18T23:09:59,800.28
4093,4731,2025-10-22T02:02:40,47.78
4416,8446,2025-05-06T01:48:33,983.15
3814,9953,2025-04-21T21:52:57,15.0
7816,1647,2024-05-09T14:28:20,1848.04
5771,5731,2025-12-24T16:55:11,622.44
3311,2465,2025-08-08T01:38:40,215.41
1297,9462,2025-08-12T21:58:52,1735.04
8706,7078,2024-12-23T08:17:23,1139.01
6256,9940,2024-12-16T23:20:56,1017.53
532,7937,2025-06-04T18:12:23,1019.43
2911,9052,2024-02-04T22:33:21,1724.64
4920,4539,2024-01-20T21:58:29,1136.03
5568,8165,2024-03-10T11:40:19,513.58
1519,9691,2025-08-07T14:31:08,952.34
4304,2039,2025-08-18T14:58:18,1311.59
3641,8696,2024-05-21T16:38:21,1488.4
5611,7121,2024-08-20T15:25:10,52.63
2148,5989,2025-09-08T23:41:41,1837.41
5753,8360,2024-06-21T06:40:08,481.77
541,3712,2025-06-22T03:34:43,1443.76
1860,7366,2025-10-11T13:45:11,1317.55
4483,1881,2024-09-15T18:18:44,1940.8
2902,6060,2025-09-10T09:28:31,1124.28
4874,7901,2025-02-09T06:05:53,1788.02
6403,9013,2024-04-04T21:09:47,1450.95
7150,4604,2024-11-16T12:20:22,1317.28
4468,4065,2024-03-18T20:00:24,1826.73
9897,8404,2025-12-07T14:04:25,431.19
1348,6031,2025-11-07T20:40:27,843.84
4947,7629,2024-03-11T07:49:45,1705.16
9424,9710,2024-08-22T14:59:58,1561.57
7229,9709,2024-03-30T02:54:55,115.57
8233,7121,2025-08-04T16:51:14,51.67
4537,9704,2024-01-29T10:30:13,1478.67
2716,1473,2024-04-29T10:34:57,166.72
2845,8244,2025-04-25T03:50:58,1396.45
6948,1173,2024-02-16T05:33:09,320.03
8671,3603,2024-12-19T06:29:36,297.75
2014,6946,2024-12-15T01:23:37,175.19
557,9410,2025-12-04T04:07:51,298.96
6803,1776,2025-08-09T12:24:14,1573.41
4919,8074,2024-11-05T16:10:16,1339.79
1752,5694,2024-10-22T23:40:41,930.19
5425,6751,2025-04-01T00:47:52,1898.5
7867,1881,2024-11-12T04:11:29,1966.58
9070,1024,2024-03-01T13:16:15,283.4
4809,9496,2024-05-15T15:28:42,1930.77
3009,8014,2024-12-26T13:29:04,1760.48
4690,9424,2025-01-10T08:59:08,571.09
8408,9561,2025-12-05T02:55:48,527.54
3704,7769,2025-06-13T21:08:47,1014.36
2884,3340,2024-01-22T17:32:37,288.57
3389,5206,2024-03-09T05:06:02,1703.64
3618,6463,2025-05-09T11:09:43,280.75
6335,9072,2024-04-17T08:35:24,1413.67
6409,8189,2024-12-13T01:27:13,10.36
711,7229,2025-05-03T13:52:49,299.81
4325,5490,2024-08-22T16:33:30,920.52
972,8080,2025-05-25T13:06:27,794.19
9218,7334,2024-04-18T16:37:57,1465.17
3551,1844,2025-09-06T02:14:58,1286.61
703,5902,2025-04-23T20:24:07,1189.48
1073,9348,2025-04-16T09:56:12,381.35
1549,8170,2025-12-20T18:46:12,765.92
72,7669,2025-01-02T08:51:16,384.87
3242,3660,2025-03-15T07:42:30,392.49
4275,4845,2025-05-05T03:11:03,1277.24
861,3252,2024-11-16T07:32:53,1685.88
1128,7718,2025-12-25T05:08:59,52.7
8971,1276,2024-04-30T19:44:52,1372.07
5715,5628,2024-02-27T01:03:39,1541.88
8323,4550,2025-12-18T16:11:38,1725.22
2936,8401,2024-11-25T03:19:05,88.38
6682,1819,2024-11-14T19:32:04,657.11
1131,7164,2024-01-02T03:15:15,1698.77
9105,5926,2024-01-01T14:47:39,940.3
3483,4260,2024-05-04T12:26:29,1897.01
6845,7038,2024-01-05T12:56:48,1869.38
1041,8529,2025-05-01T08:49:56,37.48
4476,4838,2025-12-22T13:37:12,1527.53
4060,2576,2025-05-03T15:33:57,411.06
1674,9364,2024-01-27T02:31:25,1034.05
8970,9603,2024-06-08T12:14:39,50.59
6402,6047,2025-03-07T19:32:59,537.22
2511,8273,2025-10-15T07:03:26,455.62
1714,9066,2024-09-01T23:47:50,1796.75
1496,5712,2025-09-01T04:32:43,1387.41
3912,3894,2024-11-08T18:43:29,1190.13
6849,2478,2024-08-13T20:40:07,1343.57
7034,2543,2025-06-20T12:10:33,766.53
3326,7025,2024-03-31T04:22:36,259.2
7078,7342,2024-02-21T22:44:56,786.8
6509,7000,2025-07-18T11:50:43,898.28
8893,9760,2025-02-23T20:43:09,450.56
3390,2386,2024-01-28T04:32:44,1959.96
4111,7517,2024-04-10T18:05:09,960.01
4578,3731,2025-03-30T08:00:50,1250.41
1389,5140,2025-03-01T02:04:59,951.42
3561,2743,2025-11-05T04:21:21,1446.59
8043,9137,2024-07-05T04:39:26,288.84
3471,2388,2024-06-02T10:29:42,1060.55
7896,9375,2024-01-19T08:35:58,1499.66
6148,7667,2024-09-24T17:59:54,1262.55
3318,2481,2025-01-17T02:46:35,1592.1
957,8586,2024-10-30T19:16:09,1545.82
6129,8043,2024-04-19T17:52:40,811.4
2665,8433,2025-12-22T00:29:03,1655.38
8530,6051,2025-11-23T08:50:58,88.85
8692,7361,2025-12-05T08:54:01,1036.29
401,2592,2024-03-31T04:38:33,473.43
2551,6779,2024-10-20T10:39:34,1534.11
9134,2181,2025-09-20T02:03:34,747.71
2559,5056,2024-07-08T16:45:23,473.07
5894,8881,2024-01-02T03:13:33,390.87
5445,5080,2025-01-12T16:18:34,16.36
1323,6713,2024-10-19T10:00:39,920.7
2054,2932,2024-12-27T02:05:46,1476.25
4852,2581,2024-12-20T10:20:48,1337.69
7444,9314,2024-10-20T05:32:30,1370.29
4210,7858,2024-04-03T19:40:02,530.44
3371,8292,2025-05-22T08:26:46,737.81
4990,2042,2024-02-25T03:47:08,1061.9
9887,4327,2025-07-03T08:03:27,1295.56
547,8684,2025-09-01T05:43:15,1808.43
1835,2759,2025-09-06T18:00:00,256.03
325,4993,2025-01-01T18:48:53,916.29
899,2245,2024-06-29T07:28:40,684.48
1159,8408,2025-10-25T18:55:22,1114.13
4901,7908,2024-12-01T21:57:41,118.02
9089,7287,2024-03-26T11:21:45,496.43
8265,3649,2024-03-11T06:24:21,1760.01
9144,1600,2025-01-08T03:17:52,210.68
3877,7218,2025-06-18T07:47:16,543.47
5489,3576,2025-05-16T19:04:34,486.47
2403,4022,2024-10-14T03:11:17,414.28
1382,9267,2024-01-18T00:29:34,342.12
9075,4607,2025-06-26T21:20:31,540.99
3005,1914,2025-06-10T06:43:01,1120.72
1973,4016,2024-04-01T22:53:56,638.61
1873,3931,2024-07-12T05:16:44,1119.05
5993,9452,2025-07-16T06:27:34,553.78
2020,3930,2024-04-22T07:40:36,1539.47
5683,3701,2025-04-19T05:54:01,675.54
2532,3934,2024-01-21T18:38:07,768.35
8625,5190,2024-05-29T14:03:25,78.89
4167,8214,2025-01-28T13:55:48,1161.88
5538,6189,2025-03-06T01:54:25,1525.89
9640,5612,2025-12-28T03:27:26,1890.23
9567,4559,2025-05-16T13:12:33,957.24
7407,9286,2024-09-20T16:20:09,1745.06
9917,6073,2025-08-01T11:37:57,1277.71
8251,2859,2024-02-16T02:54:55,1238.29
8156,3229,2024-07-13T16:51:31,25.52
793,1519,2025-01-01T16:02:42,577.75
9063,6699,2024-11-25T21:57:29,1938.64
9723,8085,2024-07-02T10:51:16,1091.77
7729,7966,2025-10-31T02:27:45,1849.6
7636,1923,2024-05-09T02:38:33,11.63
4896,3759,2024-11-26T19:32:54,1753.1
1256,2584,2025-06-24T23:09:34,175.99
6261,9835,2024-06-01T05:29:42,1539.37
782,9525,2025-10-25T16:46:25,886.47
9861,1970,2024-01-11T23:08:02,850.67
5525,4263,2024-11-22T14:33:40,535.07
3872,7043,2025-09-22T22:02:01,1633.21
8565,2386,2025-08-16T18:06:59,313.74
4902,5590,2024-03-22T16:53:07,1685.44
3749,3721,2025-02-28T03:47:06,1203.88
9336,5390,2025-08-06T13:25:14,907.48
4933,2456,2025-10-27T09:02:44,670.86
2410,9948,2025-07-27T14:32:39,1951.32
7419,7814,2024-09-26T06:07:44,1615.65
7681,8837,2025-06-16T11:44:50,380.04
3707,1130,2024-07-09T03:42:56,313.35
3592,7804,2025-10-11T17:10:49,287.96
1288,7102,2025-11-27T17:52:35,45.36
8782,9104,2024-08-18T15:02:07,1321.39
9092,7248,2025-05-14T07:30:55,1787.79
38,1771,2025-08-10T00:48:02,1722.9
7108,2386,2025-07-06T10:01:23,1317.74
9484,5502,2025-08-28T00:33:15,1336.26
6500,5114,2024-04-16T07:14:22,926.18
6123,5066,2025-05-09T14:23:01,298.13
5997,7054,2024-09-06T19:48:43,1324.34
4049,7882,2024-10-25T07:50:04,1845.14
7529,9885,2024-03-29T13:56:51,1826.54
1678,7544,2025-08-28T14:09:21,709.49
2608,2041,2024-08-19T10:44:03,1801.65
8714,3245,2024-07-31T07:41:38,92.47
4176,5638,2024-11-27T06:04:34,290.44
7677,6352,2024-11-13T08:44:19,1664.31
5904,3244,2024-03-21T03:38:45,466.45
8599,4181,2024-02-26T08:17:31,966.91
2577,2552,2024-03-12T10:13:05,1185.77
5846,7742,2024-11-10T04:48:37,1821.94
1770,7387,2025-11-18T18:22:54,622.19
5946,8292,2025-04-19T12:54:36,561.95
6419,7506,2024-10-09T23:10:47,1459.76
1964,3502,2025-03-20T23:36:11,855.8
3505,4270,2025-04-23T19:47:04,186.42
2883,5968,2024-10-17T20:26:09,591.49
2167,7813,2025-09-17T23:50:26,1721.0
8160,9986,2024-06-10T17:59:00,1933.96
3874,1860,2025-11-05T04:58:12,523.08
4233,9604,2025-11-27T22:54:52,1161.76
7163,4178,2025-01-21T04:51:15,1287.42
3394,9510,2024-02-05T20:36:05,1809.72
5474,2622,2024-06-15T07:31:57,348.97
6277,8481,2024-09-14T18:38:03,1140.54
7397,7776,2025-09-24T12:06:12,1833.0
9859,2941,2025-02-12T08:06:49,1024.77
2073,5595,2024-04-25T23:14:42,1682.27
4028,8282,2024-01-27T11:21:47,90.05
6985,5734,2025-03-18T22:42:54,616.98
9276,3647,2024-01-04T08:18:32,1941.45
6983,5375,2025-01-24T02:27:23,1390.3
4465,6879,2024-03-22T06:07:37,1739.31
5712,3543,2025-06-30T05:14:36,78.41
3198,1217,2025-07-01T07:14:20,469.05
4746,1379,2025-08-03T17:12:40,284.84
7457,3583,2025-03-20T19:59:16,306.06
2143,1003,2025-12-02T13:54:44,1515.37
7191,3094,2024-09-24T04:03:15,1439.68
193,7797,2024-02-19T21:18:45,818.16
9654,9256,2024-01-24T20:50:55,70.23
7876,4411,2024-01-18T13:22:05,1350.43
